image_id,image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Dry_Total_g,GDM_g,Month,DayOfYear,Season,Month_sin,Month_cos,Species_Count,Has_Clover,Has_Ryegrass,State_Encoded,Dead_Ratio,Green_Ratio,Clover_Ratio,NDVI_Height_Interaction,Biomass_per_Height,is_anomaly,anomaly_score,Cluster
ID325799913,train/ID325799913.jpg,,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.37,3.2,2.797,19.2502,11.3527,33.4,14.1498,,,,,,6,1,0,2,0.5763532761570876,0.3399011874281082,0.08374251246279904,1.184,10.437496738282269,False,,1
ID332742639,train/ID332742639.jpg,,Vic,Phalaris_Clover,0.77,2.5,6.4127,3.3949,19.9924,29.8,26.4051,,,,,,2,1,0,2,0.11392281496903305,0.6708858835273193,0.21519126794660173,1.925,11.919995232001908,False,,3
ID342818398,train/ID342818398.jpg,,Vic,Ryegrass_Clover,0.72,3.0,24.0237,3.1815,13.8948,41.1,37.9185,,,,,,2,1,1,2,0.07740875724066285,0.33807298447510986,0.5845182339533277,2.16,13.699995433334855,False,,3
ID344618040,train/ID344618040.jpg,,Tas,Ryegrass,0.6,4.0,0.0,6.7327,14.9081,21.6408,14.9081,,,,,,1,0,1,1,0.31111140479504434,0.6888885489959452,0.0,2.4,5.410198647450337,False,,4
ID353424190,train/ID353424190.jpg,,NSW,Fescue,0.41,6.0,0.0,6.2143,22.7857,29.0,22.7857,,,,,,1,0,0,0,0.2142861995073724,0.7857137660098701,0.0,2.46,4.833332527777912,False,,4
ID353997899,train/ID353997899.jpg,,Vic,Phalaris_Clover,0.68,3.0,9.5934,35.7574,7.8492,53.2,17.4426,,,,,,2,1,0,2,0.6721315663133164,0.147541350610125,0.18032706427956646,2.04,17.733327422224193,False,,1
ID354528442,train/ID354528442.jpg,,NSW,Ryegrass,0.68,10.0,0.0,8.3077,56.4923,64.8,56.4923,,,,,,1,0,1,0,0.12820524493510427,0.8717947396327973,0.0,6.800000000000001,6.479999352000065,False,,4
ID363069566,train/ID363069566.jpg,,Tas,Ryegrass_Clover,0.68,3.0,0.2,5.5,12.5,18.2,12.7,,,,,,2,1,1,1,0.3021977855935283,0.6868131490762006,0.01098901038521921,2.04,6.066664644445118,False,,3
ID364856705,train/ID364856705.jpg,,Tas,Ryegrass_Clover,0.85,3.3333,2.7638,4.6064,34.0871,41.4573,36.8509,,,,,,2,1,1,1,0.11111191247109889,0.822221880773184,0.06666618263451353,2.8333049999999997,12.437310641913225,False,,3
ID380752847,train/ID380752847.jpg,,WA,Ryegrass,0.81,14.0,0.0,0.0,58.98,58.98,58.98,,,,,,1,0,1,3,0.0,0.9999999830451004,0.0,11.34,4.212856841938797,True,,3
ID383231615,train/ID383231615.jpg,,Vic,Phalaris_Ryegrass_Clover,0.86,4.0,3.1698,5.7057,24.7245,33.6,27.8943,,,,,,3,1,1,2,0.1698124949460567,0.7358481923854705,0.09433928290656897,3.44,8.399997900000525,False,,3
ID384648061,train/ID384648061.jpg,,NSW,Fescue,0.85,14.6667,0.0,27.7164,157.9836,185.7,157.9836,,,,,,1,0,0,0,0.1492536340912567,0.8507463605237138,0.0,12.466695,12.661333997331779,False,,4
ID386216505,train/ID386216505.jpg,,Vic,Phalaris_Clover,0.63,4.0,3.0667,7.6667,21.4667,32.2,24.5333,,,,,,2,1,0,2,0.23809626589763147,0.6666676811593888,0.09523912747704573,2.52,8.049997987500504,False,,3
ID397994621,train/ID397994621.jpg,,NSW,Fescue,0.86,9.0,0.0,0.0,81.0,81.0,81.0,,,,,,1,0,0,0,0.0,0.9999999876543212,0.0,7.74,8.999999000000113,False,,4
ID407646960,train/ID407646960.jpg,,NSW,Fescue,0.59,11.0,0.0,35.5862,71.9138,107.5,71.9138,,,,,,1,0,0,0,0.33103441552526125,0.6689655751724132,0.0,6.489999999999999,9.772726384297602,False,,4
ID40849327,train/ID40849327.jpg,,WA,Clover,0.81,4.0,51.97,0.0,0.0,51.97,51.97,,,,,,1,1,0,3,0.0,0.0,0.9999999807581301,3.24,12.99249675187581,False,,2
ID415656958,train/ID415656958.jpg,,Vic,Ryegrass,0.71,4.0,1.0707,11.2424,4.8182,17.1313,5.8889,,,,,,1,0,1,2,0.6562490496197574,0.28125126048512017,0.062499631522439536,2.84,4.282823929294017,False,,4
ID423506847,train/ID423506847.jpg,,Vic,Phalaris_Clover,0.84,5.0,0.9821,10.8036,43.2143,55.0,44.1964,,,,,,2,1,0,2,0.19642908733765296,0.7857145311688267,0.017856363311702487,4.2,10.99999780000044,False,,3
ID429799190,train/ID429799190.jpg,,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.44,4.5,5.9241,21.8114,16.9645,44.7,22.8886,,,,,,6,1,0,2,0.4879507720816382,0.3795190071695972,0.1325301983774005,1.98,9.933331125926417,False,,1
ID431471530,train/ID431471530.jpg,,NSW,Lucerne,0.78,32.0,0.0,1.2764,45.5236,46.8,45.5236,,,,,,1,0,0,0,0.027273503690737104,0.9727264749417421,0.0,24.96,1.4624999542968764,False,,0
ID443091455,train/ID443091455.jpg,,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.66,4.6667,22.2594,11.9858,26.2547,60.5,48.5142,,,,,,5,1,1,2,0.19811239341962986,0.43396197629814914,0.36792396086076096,3.080022,12.964190334885394,True,,1
ID4464212,train/ID4464212.jpg,,Tas,Ryegrass,0.87,6.0,2.3192,8.1172,28.4103,38.8467,30.7295,,,,,,1,0,1,1,0.20895468060466707,0.7313439563375022,0.05970133731561916,5.22,6.474448920925179,False,,4
ID471758347,train/ID471758347.jpg,,Vic,Phalaris_Clover,0.74,6.0,0.0,3.3222,26.5778,29.9,26.5778,,,,,,2,1,0,2,0.1111103641769109,0.8888896023782742,0.0,4.4399999999999995,4.983332502777916,False,,3
ID473494649,train/ID473494649.jpg,,WA,SubcloverDalkeith,0.54,1.0,10.88,0.0,0.0,10.88,10.88,,,,,,1,1,0,3,0.0,0.0,0.9999999080882438,0.54,10.879989120010881,False,,2
ID475010202,train/ID475010202.jpg,,WA,SubcloverLosa,0.71,1.0,36.76,0.0,0.0,36.76,36.76,,,,,,1,1,0,3,0.0,0.0,0.9999999727965188,0.71,36.75996324003676,False,,2
ID482555369,train/ID482555369.jpg,,Tas,Ryegrass,0.34,3.0,0.0,15.9,2.5,18.4,2.5,,,,,,1,0,1,1,0.8641303878190006,0.1358695578331762,0.0,1.02,6.133331288889569,False,,1
ID48303557,train/ID48303557.jpg,,Tas,Ryegrass_Clover,0.8,4.0,0.0,13.2399,60.0887,73.3286,60.0887,,,,,,2,1,1,1,0.1805557424994376,0.8194442438633189,0.0,3.2,18.332145416963645,False,,3
ID488873801,train/ID488873801.jpg,,Tas,Ryegrass_Clover,0.62,2.0,0.7552,8.3076,22.9088,31.9716,23.664,,,,,,2,1,1,1,0.2598431026334903,0.7165359032223628,0.02362096286638883,1.24,15.985792007103994,False,,3
ID490139972,train/ID490139972.jpg,,Tas,Ryegrass,0.79,9.0,0.0,9.9537,35.9864,45.9401,35.9864,,,,,,1,0,1,1,0.2166669159042554,0.7833330623282697,0.0,7.11,5.104454988393891,False,,4
ID498304885,train/ID498304885.jpg,,NSW,Lucerne,0.67,24.0,0.0,7.4132,22.4868,29.9,22.4868,,,,,,1,0,0,0,0.24793310207581598,0.7520668644793691,0.0,16.080000000000002,1.2458332814236133,False,,0
ID50027657,train/ID50027657.jpg,,Vic,Phalaris_Clover,0.76,4.0,7.2429,3.6214,39.8357,50.7,47.0786,,,,,,2,1,0,2,0.07142800648070993,0.7857139884474559,0.14285798534796873,3.04,12.674996831250793,False,,3
ID520514019,train/ID520514019.jpg,,Vic,Ryegrass_Clover,0.73,3.0,1.687,3.3739,14.3391,19.4,16.0261,,,,,,2,1,1,2,0.17391236216946587,0.7391288278799574,0.08695875840418772,2.19,6.466664511111829,False,,3
ID528010569,train/ID528010569.jpg,,Vic,Phalaris_Clover,0.85,3.8,7.1746,7.1746,30.8508,45.2,38.0254,,,,,,2,1,0,2,0.15873008498384766,0.6825398079084113,0.15873008498384766,3.23,11.894733711912181,False,,3
ID529933668,train/ID529933668.jpg,,Vic,Phalaris_Clover,0.82,6.3,4.0159,7.2286,39.3556,50.6,43.3714,,,,,,2,1,0,2,0.14285770468660663,0.7777786407553628,0.07936561107973102,5.1659999999999995,8.031744756865912,False,,3
ID534966093,train/ID534966093.jpg,,Vic,Ryegrass_Clover,0.75,4.0,7.6364,7.6364,26.7273,42.0,34.3636,,,,,,2,1,1,2,0.1818190432900228,0.6363642705627555,0.1818190432900228,3.0,10.499997375000655,False,,3
ID54128926,train/ID54128926.jpg,,Tas,Ryegrass_Clover,0.77,6.8333,0.0,24.4653,39.1446,63.6099,39.1446,,,,,,2,1,1,1,0.38461465299246417,0.6153853312867127,0.0,5.261641,9.308809900222455,False,,3
ID544444725,train/ID544444725.jpg,,NSW,Fescue,0.59,13.0,0.0,44.5775,60.9225,105.5,60.9225,,,,,,1,0,0,0,0.42253554101862045,0.5774644495027067,0.0,7.67,8.11538399112431,False,,4
ID545360459,train/ID545360459.jpg,,WA,Ryegrass,0.71,10.0,0.0,0.0,47.73,47.73,47.73,,,,,,1,0,1,3,0.0,0.9999999790488168,0.0,7.1,4.772999522700048,False,,3
ID550623196,train/ID550623196.jpg,,Tas,Ryegrass_Clover,0.67,1.5,1.581,4.1107,15.9684,21.6601,17.5494,,,,,,2,1,1,1,0.1897821252080034,0.7372264792301754,0.07299134939398481,1.0050000000000001,14.440057039961975,False,,3
ID552040066,train/ID552040066.jpg,,NSW,Phalaris,0.37,7.0,0.0,6.592,24.108,30.7,24.108,,,,,,1,0,0,0,0.21472312004159216,0.7852768473851189,0.0,2.59,4.385713659183763,False,,4
ID554314721,train/ID554314721.jpg,,NSW,Lucerne,0.69,49.0,0.0,2.7,50.9,53.6,50.9,,,,,,1,0,0,0,0.05037313338856095,0.949626847954723,0.0,33.809999999999995,1.093877528696377,False,,0
ID560946727,train/ID560946727.jpg,,Tas,Ryegrass,0.74,3.6667,0.0,13.0842,21.0896,34.1738,21.0896,,,,,,1,0,1,1,0.38287224766130057,0.6171277230765171,0.0,2.713358,9.320040003261788,False,,4
ID566966892,train/ID566966892.jpg,,Vic,Phalaris_Clover,0.66,3.0,0.9714,3.8857,15.5429,20.4,16.5143,,,,,,2,1,0,2,0.19047548085904506,0.7619068253967243,0.04761764472462526,1.98,6.799997733334088,False,,3
ID567744300,train/ID567744300.jpg,,Tas,Ryegrass_Clover,0.57,2.3333,0.0,2.1953,20.6355,22.8308,20.6355,,,,,,2,1,1,1,0.09615518964928124,0.9038447665502406,0.0,1.3299809999999999,9.784764160303364,False,,3
ID572336285,train/ID572336285.jpg,,Tas,Ryegrass_Clover,0.68,3.0,22.5242,26.1571,18.8913,67.5726,41.4155,,,,,,2,1,1,1,0.3870962433427715,0.2795704134579636,0.3333333284003675,2.04,22.524192491935832,False,,1
ID574213894,train/ID574213894.jpg,,Tas,Ryegrass_Clover,0.88,8.0,31.2684,28.8632,25.6561,85.7877,56.9246,,,,,,2,1,1,1,0.3364491607019519,0.29906501399308977,0.36448581364827576,7.04,10.723461159567357,False,,3
ID576137678,train/ID576137678.jpg,,Tas,Ryegrass,0.59,4.0,0.0,33.0159,12.6389,45.6548,12.6389,,,,,,1,0,1,1,0.7231638135932298,0.27683616450326876,0.0,2.36,11.413697146575714,False,,4
ID576621307,train/ID576621307.jpg,,NSW,Lucerne,0.73,63.0,0.0,2.4,60.2,62.6,60.2,,,,,,1,0,0,0,0.038338657534526234,0.9616613264910332,0.0,45.99,0.9936507778785592,True,,0
ID577112774,train/ID577112774.jpg,,WA,SubcloverDalkeith,0.49,1.0,10.23,0.0,0.0,10.23,10.23,,,,,,1,1,0,3,0.0,0.0,0.9999999022482989,0.49,10.229989770010231,False,,2
ID587125778,train/ID587125778.jpg,,Tas,WhiteClover,0.54,2.0,4.0911,25.3648,1.6364,31.0923,5.7275,,,,,,1,1,0,1,0.8157903784605712,0.0526303923276698,0.13157919704945606,1.08,15.546142226928886,False,,1
ID588120964,train/ID588120964.jpg,,NSW,Fescue,0.68,17.6667,0.0,35.1746,83.9254,119.1,83.9254,,,,,,1,0,0,0,0.29533668937584645,0.704663302227848,0.0,12.013356,6.741496332563731,False,,4
ID600602588,train/ID600602588.jpg,,Vic,Phalaris_Clover,0.73,4.0,2.1111,2.1111,33.7778,38.0,35.8889,,,,,,2,1,0,2,0.05555526169591417,0.888889450292383,0.05555526169591417,2.92,9.499997625000594,False,,3
ID605134229,train/ID605134229.jpg,,Tas,Ryegrass_Clover,0.63,2.0,3.6166,3.6166,3.3755,10.6087,6.9921,,,,,,2,1,1,1,0.34090884454185294,0.31818221665404656,0.34090884454185294,1.26,5.304347347826326,False,,1
ID610397481,train/ID610397481.jpg,,WA,Clover,0.62,1.0,20.6513,0.0,3.0787,23.73,23.73,,,,,,1,1,0,3,0.0,0.12973872188205976,0.8702612359771918,0.62,23.729976270023734,False,,2
ID617132135,train/ID617132135.jpg,,Tas,Ryegrass_Clover,0.47,3.0,0.8,4.7,11.1,16.6,11.9,,,,,,2,1,1,1,0.2831325130643064,0.6686746585135747,0.048192768181158537,1.41,5.5333314888895035,False,,1
ID61833032,train/ID61833032.jpg,,Vic,Phalaris_Clover,0.8,4.8,0.0,19.6123,41.4877,61.1,41.4877,,,,,,2,1,0,2,0.3209869014568429,0.6790130821765452,0.0,3.84,12.729164014757497,False,,3
ID6269659,train/ID6269659.jpg,,Tas,Clover,0.75,4.8333,35.9533,16.3424,2.3346,54.6304,38.2879,,,,,,1,1,0,1,0.29914479302467506,0.042734447437059814,0.6581189107508107,3.624975,11.302916991927463,False,,2
ID629980789,train/ID629980789.jpg,,Vic,Phalaris_Clover,0.77,6.0,1.6069,8.0345,36.9586,46.6,38.5655,,,,,,2,1,0,2,0.1724141593902541,0.7931029872724681,0.03448283187805082,4.62,7.766665372222438,False,,3
ID633775166,train/ID633775166.jpg,,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.36,4.3,2.812,23.277,7.8111,33.9,10.623,,,,,,6,1,0,2,0.68663714788681,0.23041592240660996,0.08294985006047641,1.5479999999999998,7.8837190968095125,True,,1
ID638711343,train/ID638711343.jpg,,Tas,Ryegrass,0.76,7.0,0.0,4.3212,31.3284,35.6496,31.3285,,,,,,1,0,1,1,0.1212131378412903,0.8787868341079049,0.0,5.32,5.092799272457246,False,,4
ID656251220,train/ID656251220.jpg,,Tas,Ryegrass,0.58,2.8333,3.7538,5.3961,6.3606,15.5104,10.1143,,,,,,1,0,1,1,0.34790203038593265,0.41008610931464634,0.2420182431131213,1.643314,5.474321295195957,False,,4
ID657448172,train/ID657448172.jpg,,Tas,WhiteClover,0.39,1.0,1.6,2.9,0.2,4.7,1.8,,,,,,1,1,0,1,0.6170211453146499,0.042553182435493095,0.34042545948394476,0.39,4.699995300004701,False,,1
ID661372352,train/ID661372352.jpg,,WA,Clover,0.26,1.0,0.0,0.0,10.4,10.4,10.4,,,,,,1,1,0,3,0.0,0.9999999038461632,0.0,0.26,10.399989600010402,True,,3
ID661817669,train/ID661817669.jpg,,Vic,Phalaris_Clover,0.7,3.0,1.4577,13.1192,23.3231,37.9,24.7808,,,,,,2,1,0,2,0.3461530251674664,0.6153852080373297,0.03846174040998047,2.0999999999999996,12.633329122223625,False,,3
ID663006174,train/ID663006174.jpg,,NSW,Lucerne,0.66,49.0,0.0,5.8,44.6,50.4,44.6,,,,,,1,0,0,0,0.11507936279604439,0.8849206173626862,0.0,32.34,1.0285714075801753,True,,0
ID667059550,train/ID667059550.jpg,,Vic,Phalaris_Clover,0.79,9.0,8.1529,8.1529,52.9941,69.3,61.1471,,,,,,2,1,0,2,0.11764646294882451,0.7647056166709147,0.11764646294882451,7.11,7.69999914444454,False,,3
ID668330410,train/ID668330410.jpg,,Tas,Ryegrass,0.82,5.3333,0.0,19.0828,28.9181,48.0009,28.9181,,,,,,1,0,1,1,0.39755087097219277,0.602449108194865,0.0,4.373306,9.000223313853839,False,,4
ID668475812,train/ID668475812.jpg,,NSW,Lucerne,0.78,42.0,0.0,52.9301,34.0699,87.0,34.0699,,,,,,1,0,0,0,0.6083919470299777,0.3916080414757696,0.0,32.76,2.0714285221088446,True,,0
ID670276799,train/ID670276799.jpg,,NSW,Fescue_CrumbWeed,0.66,6.0,0.0,23.1943,21.9057,45.1,21.9057,,,,,,2,0,0,0,0.5142860196388909,0.4857139581881606,0.0,3.96,7.516665413889098,False,,4
ID679913293,train/ID679913293.jpg,,Tas,Ryegrass_Clover,0.53,3.0,0.2146,14.3782,6.6526,21.2454,6.8672,,,,,,2,1,1,1,0.6767676449128919,0.31313129839253206,0.010101009625565552,1.59,7.081797639400786,False,,1
ID681680726,train/ID681680726.jpg,,WA,Clover,0.66,1.0,45.85,0.0,0.0,45.85,45.85,,,,,,1,1,0,3,0.0,0.0,0.9999999781897497,0.66,45.84995415004585,True,,2
ID684062938,train/ID684062938.jpg,,NSW,Fescue,0.6,14.3333,0.0,33.5863,73.0137,106.6,73.0137,,,,,,1,0,0,0,0.31506847734457344,0.6849315132745637,0.0,8.599979999999999,7.437226079323946,False,,4
ID684383343,train/ID684383343.jpg,,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.48,4.5,11.7404,16.7719,19.2877,47.8,31.0281,,,,,,5,1,1,2,0.3508765616971431,0.4035083597592394,0.24561505762311597,2.16,10.622219861728919,False,,1
ID686797154,train/ID686797154.jpg,,Tas,Ryegrass_Clover,0.8,2.5,3.5026,5.2539,23.6424,32.3988,27.145,,,,,,2,1,1,1,0.16216340845452892,0.7297307082444193,0.10810893896968596,2.0,12.959514816194073,False,,3
ID697059386,train/ID697059386.jpg,,Tas,WhiteClover,0.67,2.0,10.9589,7.8827,0.769,19.6107,11.728,,,,,,1,1,0,1,0.401959114057167,0.03921328462455268,0.5588224510689341,1.34,9.805345097327452,False,,2
ID697718693,train/ID697718693.jpg,,WA,Clover,0.81,4.0,58.88,0.0,0.0,58.88,58.88,,,,,,1,1,0,3,0.0,0.0,0.9999999830163047,3.24,14.71999632000092,False,,2
ID698608346,train/ID698608346.jpg,,NSW,Fescue,0.55,8.0,0.0,19.8809,38.5191,58.4,38.5191,,,,,,1,0,0,0,0.34042636403379517,0.6595736188429175,0.0,4.4,7.299999087500114,False,,4
ID706288721,train/ID706288721.jpg,,Tas,Ryegrass,0.8,7.0,0.0,8.8161,27.0782,35.8943,27.0781,,,,,,1,0,1,1,0.2456128063337966,0.7543871658066277,0.0,5.6000000000000005,5.127756410320513,False,,4
ID710341728,train/ID710341728.jpg,,NSW,Fescue_CrumbWeed,0.84,11.0,0.0,7.9809,53.5191,61.5,53.5191,,,,,,2,0,0,0,0.1297707295972239,0.8702292541426138,0.0,9.24,5.5909085826446745,False,,4
ID71885430,train/ID71885430.jpg,,NSW,Fescue,0.68,18.0,0.0,18.566,79.834,98.4,79.834,,,,,,1,0,0,0,0.18867885987114977,0.8113211299662487,0.0,12.24,5.46666636296298,False,,4
ID72895391,train/ID72895391.jpg,,Vic,Ryegrass_Clover,0.7,2.0,1.9867,3.9733,8.94,14.9,10.9267,,,,,,2,1,1,2,0.266664411633261,0.5999999597315463,0.13333556152110326,1.4,7.449996275001862,False,,3
ID740402124,train/ID740402124.jpg,,Vic,Phalaris_Clover,0.76,8.0,18.1624,6.3568,40.0708,64.59,58.2332,,,,,,2,1,0,2,0.09841771019635066,0.6203870472149396,0.28119522710643713,6.08,8.073748990781377,False,,3
ID742198710,train/ID742198710.jpg,,Tas,Ryegrass,0.83,10.0,0.0,13.8443,40.1485,53.9928,40.1485,,,,,,1,0,1,1,0.2564101091921495,0.7435898722868628,0.0,8.299999999999999,5.399279460072055,False,,4
ID743847993,train/ID743847993.jpg,,Vic,Phalaris_Clover,0.81,4.6,0.0,17.6378,32.5622,50.2,32.5622,,,,,,2,1,0,2,0.35135059061054597,0.6486493894691356,0.0,3.726,10.91304110586063,False,,3
ID746335827,train/ID746335827.jpg,,NSW,Fescue,0.75,24.3333,0.0,53.2603,112.8397,166.1,112.8397,,,,,,1,0,0,0,0.3206520149268392,0.6793479790526913,0.0,18.249975,6.826036467473114,False,,0
ID748979397,train/ID748979397.jpg,,Tas,Clover,0.77,3.8333,43.2687,18.1125,0.0,61.3813,43.2687,,,,,,1,1,0,1,0.2950817220377913,0.0,0.7049166325099562,2.951641,16.01264810668403,False,,2
ID750820644,train/ID750820644.jpg,,Tas,Ryegrass,0.74,5.0,0.0,38.9588,28.2559,67.2147,28.2558,,,,,,1,0,1,1,0.5796172477208521,0.4203827374014504,0.0,3.7,13.442937311412535,False,,4
ID751517087,train/ID751517087.jpg,,Vic,Phalaris_Clover,0.86,5.2,16.73,11.95,43.02,71.7,59.75,,,,,,2,1,0,2,0.16666666434216645,0.5999999916317993,0.23333333007903306,4.472,13.78845888683483,False,,3
ID753699705,train/ID753699705.jpg,,NSW,Ryegrass,0.74,13.0,0.0,8.1541,72.6459,80.8,72.6459,,,,,,1,0,1,0,0.10091707795894705,0.8990829096648155,0.0,9.62,6.215384137278144,False,,4
ID755710743,train/ID755710743.jpg,,Tas,Ryegrass,0.67,2.0,2.1841,8.2099,8.4829,18.877,10.667,,,,,,1,0,1,1,0.43491548260234764,0.4493775255931809,0.11570164137831003,1.34,9.438495280752358,False,,4
ID761508093,train/ID761508093.jpg,,Vic,Mixed,0.66,4.0,0.0,30.8,20.5333,51.3333,20.5333,,,,,,1,0,0,2,0.600000377922316,0.3999996025971523,0.0,2.64,12.833321791669553,False,,4
ID779628955,train/ID779628955.jpg,,WA,SubcloverLosa,0.79,1.0,47.32,0.0,0.0,47.32,47.32,,,,,,1,1,0,3,0.0,0.0,0.9999999788672871,0.79,47.31995268004732,True,,2
ID7850481,train/ID7850481.jpg,,WA,SubcloverLosa,0.69,1.0,19.57,0.0,0.0,19.57,19.57,,,,,,1,1,0,3,0.0,0.0,0.9999999489013822,0.69,19.569980430019573,False,,2
ID786365141,train/ID786365141.jpg,,Tas,Ryegrass,0.41,3.0,0.0,3.3,6.8,10.1,6.8,,,,,,1,0,1,1,0.3267326409175603,0.6732672600725486,0.0,1.23,3.3666655444448184,False,,4
ID789169173,train/ID789169173.jpg,,NSW,Lucerne,0.86,37.0,0.0,1.2264,77.8736,79.1,77.8736,,,,,,1,0,0,0,0.015504424582750639,0.9844955627750246,0.0,31.82,2.1378377800584385,False,,0
ID793526563,train/ID793526563.jpg,,Vic,Ryegrass_Clover,0.82,18.0,16.7414,4.5597,86.0889,107.39,102.8303,,,,,,2,1,1,2,0.042459260243418756,0.8016472595060317,0.15589347093869568,14.76,5.966110779660512,False,,3
ID797502182,train/ID797502182.jpg,,Tas,Ryegrass,0.43,3.0,0.0,12.6079,6.9746,19.5825,6.9746,,,,,,1,0,1,1,0.643835023932847,0.35616492500115277,0.0,1.29,6.5274978241673915,False,,4
ID799079114,train/ID799079114.jpg,,Tas,Ryegrass,0.53,4.0,0.0,19.7501,8.0022,27.7523,8.0022,,,,,,1,0,1,1,0.7116563055438178,0.288343658423134,0.0,2.12,6.938073265481684,False,,4
ID802547515,train/ID802547515.jpg,,Tas,Ryegrass_Clover,0.74,4.0,0.7525,14.5984,18.9629,34.3138,19.7154,,,,,,2,1,1,1,0.4254381495072493,0.552631869608383,0.021929951741574766,2.96,8.578447855388037,False,,3
ID803479541,train/ID803479541.jpg,,Tas,Ryegrass_Clover,0.55,2.0,1.0483,22.5374,16.2479,39.8335,17.2961,,,,,,2,1,1,1,0.5657900870927716,0.4078953542145342,0.02631704403788158,1.1,19.91674004162998,False,,1
ID808079729,train/ID808079729.jpg,,Tas,Ryegrass_Clover,0.77,2.8333,5.6976,8.5464,22.1574,36.4014,27.855,,,,,,2,1,1,1,0.23478217225760076,0.6086963520991953,0.15652144817173383,2.181641,12.847699556100817,False,,3
ID808093827,train/ID808093827.jpg,,Tas,Ryegrass_Clover,0.9,4.3333,19.6769,6.4251,25.2988,51.4008,44.9757,,,,,,2,1,1,1,0.1249999975681313,0.49218688245733766,0.38281310051958145,3.8999700000000006,11.861811584286434,False,,3
ID8209776,train/ID8209776.jpg,,Vic,Phalaris_Ryegrass_Clover,0.8,3.0,9.9586,14.108,12.0333,36.1,21.992,,,,,,3,1,1,2,0.39080331327414647,0.3333324007387147,0.2758614882032829,2.4000000000000004,12.03332932222356,False,,3
ID828217731,train/ID828217731.jpg,,Vic,Ryegrass,0.69,3.5,0.7978,8.7753,4.7865,14.3596,5.5843,,,,,,1,0,1,2,0.6111102947776892,0.3333309887927945,0.0555586467896984,2.415,4.1027416849309475,False,,4
ID839432753,train/ID839432753.jpg,,Tas,Clover,0.77,3.6667,24.7968,2.7552,2.4108,29.9628,27.2076,,,,,,1,1,0,1,0.09195401991956625,0.08045976742962048,0.8275861792760963,2.823359,8.171596211417294,False,,2
ID846154859,train/ID846154859.jpg,,Tas,Clover,0.62,2.8333,16.5413,7.8112,0.919,25.2715,17.4603,,,,,,1,1,0,1,0.3090912565897847,0.0363650738434571,0.6545436299964928,1.756646,8.919454727895129,False,,2
ID846984946,train/ID846984946.jpg,,Tas,Ryegrass_Clover,0.3,1.1667,8.4,8.0,0.6,17.0,9.0,,,,,,2,1,1,1,0.47058820761245834,0.03529411557093438,0.4941176179930813,0.35001,14.570999767721121,False,,1
ID853954911,train/ID853954911.jpg,,Vic,Ryegrass,0.85,6.0,0.0,26.0,23.0,49.0,23.0,,,,,,1,0,1,2,0.5306122340691382,0.4693877455226991,0.0,5.1,8.166665305555782,False,,4
ID866684633,train/ID866684633.jpg,,WA,Clover,0.59,1.0,25.4228,0.0,6.4772,31.9,31.9,,,,,,1,1,0,3,0.0,0.20304701557846347,0.796952953073575,0.59,31.899968100031902,False,,2
ID871463897,train/ID871463897.jpg,,NSW,Fescue_CrumbWeed,0.79,12.0,10.0981,19.3547,59.7472,89.2,69.8453,,,,,,2,0,0,0,0.21698093927151416,0.6698116516837259,0.11320739783399779,9.48,7.433332713888941,False,,4
ID875119737,train/ID875119737.jpg,,Vic,Ryegrass_Clover,0.72,4.0,5.8,5.8,23.2,34.8,29.0,,,,,,2,1,1,2,0.1666666618773948,0.6666666475095792,0.1666666618773948,2.88,8.699997825000542,False,,3
ID885388135,train/ID885388135.jpg,,Vic,Ryegrass_Clover,0.7,4.0,1.4353,4.3059,18.6588,24.4,20.0941,,,,,,2,1,1,2,0.17647130424297935,0.7647048866924226,0.058823768080993113,2.8,6.099998475000381,False,,3
ID896386823,train/ID896386823.jpg,,Tas,Ryegrass,0.64,3.6667,2.0794,19.7543,12.9541,34.7878,15.0335,,,,,,1,0,1,1,0.5678513568592624,0.37237478735721186,0.05977382703781709,2.346688,9.487492980747543,False,,4
ID900012207,train/ID900012207.jpg,,NSW,Ryegrass,0.58,11.0,0.0,28.0478,36.7522,64.8,36.7522,,,,,,1,0,1,0,0.43283641307351217,0.5671635714943895,0.0,6.38,5.89090855537195,False,,4
ID905397692,train/ID905397692.jpg,,Vic,Phalaris_Clover,0.84,13.0,30.9177,6.1407,36.2016,73.26,67.1193,,,,,,2,1,0,2,0.08382063767648597,0.4941523274071481,0.4220270212663524,10.92,5.635384181893525,False,,3
ID908524512,train/ID908524512.jpg,,Tas,Ryegrass_Clover,0.78,3.1667,11.3043,4.2957,17.4087,33.0087,28.713,,,,,,2,1,1,1,0.1301384141108734,0.5273973065465376,0.34246424904754663,2.4700260000000003,10.423686985288473,False,,3
